week,month,service,available_beds,patients_admitted,patient_satisfaction,staff_morale,event,staff_id,staff_name,role,staff_present
3,1,general_medicine,37,37,95,63,none,STF-d569a861,"Jessica Callahan",nurse,0
3,1,general_medicine,37,37,95,63,none,STF-48fc5275,"Amber Kidd",nurse,0
3,1,general_medicine,37,37,95,63,none,STF-3ea6bb2e,"Tracy House",nurse,0
3,1,general_medicine,37,37,95,63,none,STF-b3eabf08,"Lauren Daniels",nursing_assistant,0
3,1,general_medicine,37,37,95,63,none,STF-b5fcdde5,"Amy Silva",nursing_assistant,0
3,1,general_medicine,37,37,95,63,none,STF-9b1ae05a,"Sarah Moore",nursing_assistant,0
3,1,general_medicine,37,37,95,63,none,STF-9a4c0716,"Angela Lopez",nursing_assistant,0
3,1,general_medicine,37,37,95,63,none,STF-3b8145ed,"Megan Young",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-0196d344,"Denise Jacobs",nurse,0
3,1,ICU,20,20,82,89,none,STF-1b299895,"Christina Walters",nurse,0
3,1,ICU,20,20,82,89,none,STF-22fe9443,"John Whitehead",nurse,0
3,1,ICU,20,20,82,89,none,STF-e328da72,"Anna Henderson",nurse,0
3,1,ICU,20,20,82,89,none,STF-1881ede3,"Aaron Wise",nurse,0
3,1,ICU,20,20,82,89,none,STF-1bdb5ff4,"Deborah Figueroa",nurse,0
3,1,ICU,20,20,82,89,none,STF-5fadf416,"Jessica Smith",nurse,0
3,1,ICU,20,20,82,89,none,STF-4993c812,"Stephen Mckee",nurse,0
3,1,ICU,20,20,82,89,none,STF-598bd5c2,"Sandra Aguilar",nurse,0
3,1,ICU,20,20,82,89,none,STF-fdc1ae8e,"Cameron Parker",nurse,0
3,1,ICU,20,20,82,89,none,STF-052894a3,"Richard Rodriguez",nurse,0
3,1,ICU,20,20,82,89,none,STF-e573be71,"Shannon Walker",nurse,0
3,1,ICU,20,20,82,89,none,STF-97ee23c3,"Julia Torres",nurse,0
3,1,ICU,20,20,82,89,none,STF-cf9225db,"Crystal Johnson",nurse,0
3,1,ICU,20,20,82,89,none,STF-abfdc900,"Garrett Lin",nurse,0
3,1,ICU,20,20,82,89,none,STF-836e90d0,"Diana May",nurse,0
3,1,ICU,20,20,82,89,none,STF-05591498,"William Herrera",nurse,0
3,1,ICU,20,20,82,89,none,STF-c479af96,"Rebecca Valencia",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-79236218,"Christine Wright",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-55d90e65,"Richard Henson",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-2c8a995d,"Marc Moore",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-251c7770,"Sharon Cherry",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-3fb56209,"Sierra Johnson",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-a8c30e00,"Evelyn Galvan",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-021fdf9f,"Sharon Cochran",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-4740993e,"Ashley Waller",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-ddd99f9e,"Victor Baker",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-4daae752,"Jeffrey Chandler",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-b00ed3e2,"Larry Dixon",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-e983db1d,"Kenneth Scott",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-6a7114cb,"April Frost",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-9da1bed5,"Michelle Harmon",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-669a95d5,"Helen Jones",nursing_assistant,0
3,1,ICU,20,20,82,89,none,STF-302eb752,"Erin Edwards",nursing_assistant,0
3,1,surgery,27,27,63,72,flu,STF-b4b308d8,"Danny Morgan",doctor,0
3,1,surgery,27,27,63,72,flu,STF-df08bf0e,"Crystal Robinson",doctor,0
3,1,surgery,27,27,63,72,flu,STF-51ad7d05,"Mark Perez",doctor,0
3,1,surgery,27,27,63,72,flu,STF-2e7bf9ac,"Shannon Jones",nurse,0
3,1,surgery,27,27,63,72,flu,STF-866434e1,"Michael Lewis",nurse,0
3,1,surgery,27,27,63,72,flu,STF-b8c738af,"Timothy Duncan",nurse,0
3,1,surgery,27,27,63,72,flu,STF-d6a78473,"Richard Aguirre",nurse,0
3,1,surgery,27,27,63,72,flu,STF-bcb3f4fe,"Brent Jordan",nurse,0
3,1,surgery,27,27,63,72,flu,STF-f7ad988b,"John Daniel",nurse,0
3,1,surgery,27,27,63,72,flu,STF-624c0289,"Victoria Garcia",nurse,0
3,1,surgery,27,27,63,72,flu,STF-2aeab02a,"Gerald Hensley",nurse,0
3,1,surgery,27,27,63,72,flu,STF-80c670c1,"Connor West",nurse,0
3,1,surgery,27,27,63,72,flu,STF-a81bb023,"Donald Wright",nurse,0
3,1,surgery,27,27,63,72,flu,STF-3007d318,"Brittany Farmer",nurse,0
3,1,surgery,27,27,63,72,flu,STF-13f243f8,"Paula Moreno",nurse,0
3,1,surgery,27,27,63,72,flu,STF-7a5180f0,"Fred Smith",nurse,0
3,1,surgery,27,27,63,72,flu,STF-15269c02,"Sherry Decker",nurse,0
3,1,surgery,27,27,63,72,flu,STF-36b3e876,"Anthony Humphrey",nurse,0
3,1,surgery,27,27,63,72,flu,STF-177e5df8,"Angelica Tucker",nurse,0
3,1,surgery,27,27,63,72,flu,STF-3d6f6916,"Philip Cannon",nurse,0
3,1,surgery,27,27,63,72,flu,STF-00fbd582,"John Pierce",nursing_assistant,0
3,1,surgery,27,27,63,72,flu,STF-42844552,"Shane Henderson",nursing_assistant,0
3,1,surgery,27,27,63,72,flu,STF-1ded4330,"Joshua Blair",nursing_assistant,0
3,1,surgery,27,27,63,72,flu,STF-5d51a8ea,"Eric Carney",nursing_assistant,0
3,1,surgery,27,27,63,72,flu,STF-b19d1900,"Jessica Holmes",nursing_assistant,0
4,1,emergency,32,32,83,75,none,STF-15c07995,"Anthony Rodriguez",doctor,1
4,1,emergency,32,32,83,75,none,STF-0aaed714,"Rebecca Henderson",doctor,0
4,1,emergency,32,32,83,75,none,STF-30d44186,"James Ferrell",doctor,1
4,1,emergency,32,32,83,75,none,STF-46e008d1,"Tricia Valencia",doctor,1
4,1,emergency,32,32,83,75,none,STF-5ca26577,"Allison Hill",doctor,1
4,1,emergency,32,32,83,75,none,STF-02ae59ca,"Noah Rhodes",doctor,1
4,1,emergency,32,32,83,75,none,STF-d8006e7c,"Angie Henderson",doctor,0
4,1,emergency,32,32,83,75,none,STF-212d8b31,"Daniel Wagner",doctor,1
4,1,emergency,32,32,83,75,none,STF-107a58e4,"Cristian Santos",doctor,1
4,1,emergency,32,32,83,75,none,STF-ca932dea,"Connie Lawrence",nurse,1
4,1,emergency,32,32,83,75,none,STF-39082289,"Abigail Shaffer",nurse,1
4,1,emergency,32,32,83,75,none,STF-702887af,"Gina Moore",nurse,1
4,1,emergency,32,32,83,75,none,STF-249f63bb,"Gabrielle Davis",nurse,1
4,1,emergency,32,32,83,75,none,STF-094f410b,"Ryan Munoz",nurse,1
4,1,emergency,32,32,83,75,none,STF-d7ab0c23,"Monica Herrera",nurse,1
4,1,emergency,32,32,83,75,none,STF-e51bdcb4,"Jamie Arnold",nurse,1
4,1,emergency,32,32,83,75,none,STF-8cabb71f,"Lisa Hensley",nurse,1
4,1,emergency,32,32,83,75,none,STF-34c0563d,"Michele Williams",nurse,1
4,1,emergency,32,32,83,75,none,STF-130577e6,"Dylan Miller",nurse,1
4,1,emergency,32,32,83,75,none,STF-768c9d6f,"Brian Ramirez",nurse,1
4,1,emergency,32,32,83,75,none,STF-abec8336,"Holly Wood",nurse,1
4,1,emergency,32,32,83,75,none,STF-d7c28217,"Debra Davidson",nurse,1
4,1,emergency,32,32,83,75,none,STF-2bfe24c1,"Jeffrey Chavez",nurse,1
4,1,emergency,32,32,83,75,none,STF-3abc4202,"Sherri Baker",nurse,1
4,1,emergency,32,32,83,75,none,STF-bc33b33b,"Cassandra Gaines",nurse,1
4,1,emergency,32,32,83,75,none,STF-2c155ebf,"Elizabeth Fowler",nurse,1
4,1,emergency,32,32,83,75,none,STF-6f6535f8,"Derek Zuniga",nurse,1
4,1,emergency,32,32,83,75,none,STF-b4fb711c,"Lisa Jackson",nurse,1
4,1,emergency,32,32,83,75,none,STF-434f45a6,"Carla Gray",nurse,1
4,1,emergency,32,32,83,75,none,STF-db5926dd,"Margaret Hawkins DDS",nurse,1
4,1,emergency,32,32,83,75,none,STF-99227609,"Patty Perez",nurse,1
4,1,emergency,32,32,83,75,none,STF-fd4df1f4,"Ethan Adams",nurse,1
4,1,emergency,32,32,83,75,none,STF-317a74b9,"Tommy Walter",nurse,1
4,1,emergency,32,32,83,75,none,STF-f2a7bd6f,"Nathan Maldonado",nurse,1
4,1,emergency,32,32,83,75,none,STF-1ad309f8,"Matthew Foster",nursing_assistant,1
4,1,emergency,32,32,83,75,none,STF-4ed3b149,"Judy Baker",nursing_assistant,0
4,1,emergency,32,32,83,75,none,STF-a8e146c6,"Justin Baker",nursing_assistant,1
4,1,emergency,32,32,83,75,none,STF-b9e859d8,"Stephanie Ross",nursing_assistant,1
4,1,emergency,32,32,83,75,none,STF-bc4c419e,"Zachary Hicks",nursing_assistant,1
4,1,general_medicine,43,43,67,66,flu,STF-00b6381d,"Steve Sanchez",doctor,1
4,1,general_medicine,43,43,67,66,flu,STF-cb0c3c50,"Lisa Barnes",doctor,0
4,1,general_medicine,43,43,67,66,flu,STF-dd7b8861,"Kelly Donovan",doctor,1
4,1,general_medicine,43,43,67,66,flu,STF-0b0dfb38,"Mike Allen",doctor,1
4,1,general_medicine,43,43,67,66,flu,STF-a1659ed6,"Michael Evans",doctor,1
4,1,general_medicine,43,43,67,66,flu,STF-ab59db32,"Paul Jones",doctor,0
4,1,general_medicine,43,43,67,66,flu,STF-3bbc468d,"Zachary Ferrell",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-6c412e28,"Daniel Baker",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-d7371c06,"Shirley Suarez",nurse,0
4,1,general_medicine,43,43,67,66,flu,STF-d77b1013,"Christopher Bass",nurse,0
4,1,general_medicine,43,43,67,66,flu,STF-a94474ff,"Lisa Archer",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-3c9039fc,"Aimee Montoya",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-cacb7290,"Matthew Mcmillan",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-446cb017,"Brian Rodriguez",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-d569a861,"Jessica Callahan",nurse,0
4,1,general_medicine,43,43,67,66,flu,STF-48fc5275,"Amber Kidd",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-3ea6bb2e,"Tracy House",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-9dd2c561,"Carol Tucker",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-3014d5f2,"James Brown",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-98cc6508,"William Baker",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-67f5247b,"Jordan Henderson",nurse,0
4,1,general_medicine,43,43,67,66,flu,STF-613d0d64,"Whitney Peters",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-a74d38db,"Brittney Phillips",nurse,1
4,1,general_medicine,43,43,67,66,flu,STF-b3eabf08,"Lauren Daniels",nursing_assistant,1
4,1,general_medicine,43,43,67,66,flu,STF-b5fcdde5,"Amy Silva",nursing_assistant,1
4,1,general_medicine,43,43,67,66,flu,STF-9b1ae05a,"Sarah Moore",nursing_assistant,1
4,1,general_medicine,43,43,67,66,flu,STF-9a4c0716,"Angela Lopez",nursing_assistant,1
4,1,general_medicine,43,43,67,66,flu,STF-3b8145ed,"Megan Young",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-0196d344,"Denise Jacobs",nurse,0
4,1,ICU,20,20,64,85,flu,STF-1b299895,"Christina Walters",nurse,1
4,1,ICU,20,20,64,85,flu,STF-22fe9443,"John Whitehead",nurse,1
4,1,ICU,20,20,64,85,flu,STF-e328da72,"Anna Henderson",nurse,1
4,1,ICU,20,20,64,85,flu,STF-1881ede3,"Aaron Wise",nurse,1
4,1,ICU,20,20,64,85,flu,STF-1bdb5ff4,"Deborah Figueroa",nurse,1
4,1,ICU,20,20,64,85,flu,STF-5fadf416,"Jessica Smith",nurse,1
4,1,ICU,20,20,64,85,flu,STF-4993c812,"Stephen Mckee",nurse,1
4,1,ICU,20,20,64,85,flu,STF-598bd5c2,"Sandra Aguilar",nurse,1
4,1,ICU,20,20,64,85,flu,STF-fdc1ae8e,"Cameron Parker",nurse,1
4,1,ICU,20,20,64,85,flu,STF-052894a3,"Richard Rodriguez",nurse,0
4,1,ICU,20,20,64,85,flu,STF-e573be71,"Shannon Walker",nurse,1
4,1,ICU,20,20,64,85,flu,STF-97ee23c3,"Julia Torres",nurse,1
4,1,ICU,20,20,64,85,flu,STF-cf9225db,"Crystal Johnson",nurse,0
4,1,ICU,20,20,64,85,flu,STF-abfdc900,"Garrett Lin",nurse,1
4,1,ICU,20,20,64,85,flu,STF-836e90d0,"Diana May",nurse,1
4,1,ICU,20,20,64,85,flu,STF-05591498,"William Herrera",nurse,0
4,1,ICU,20,20,64,85,flu,STF-c479af96,"Rebecca Valencia",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-79236218,"Christine Wright",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-55d90e65,"Richard Henson",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-2c8a995d,"Marc Moore",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-251c7770,"Sharon Cherry",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-3fb56209,"Sierra Johnson",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-a8c30e00,"Evelyn Galvan",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-021fdf9f,"Sharon Cochran",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-4740993e,"Ashley Waller",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-ddd99f9e,"Victor Baker",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-4daae752,"Jeffrey Chandler",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-b00ed3e2,"Larry Dixon",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-e983db1d,"Kenneth Scott",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-6a7114cb,"April Frost",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-9da1bed5,"Michelle Harmon",nursing_assistant,0
4,1,ICU,20,20,64,85,flu,STF-669a95d5,"Helen Jones",nursing_assistant,1
4,1,ICU,20,20,64,85,flu,STF-302eb752,"Erin Edwards",nursing_assistant,1
4,1,surgery,56,56,74,94,none,STF-b4b308d8,"Danny Morgan",doctor,0
4,1,surgery,56,56,74,94,none,STF-df08bf0e,"Crystal Robinson",doctor,1
4,1,surgery,56,56,74,94,none,STF-51ad7d05,"Mark Perez",doctor,1
4,1,surgery,56,56,74,94,none,STF-2e7bf9ac,"Shannon Jones",nurse,1
4,1,surgery,56,56,74,94,none,STF-866434e1,"Michael Lewis",nurse,1
4,1,surgery,56,56,74,94,none,STF-b8c738af,"Timothy Duncan",nurse,1
4,1,surgery,56,56,74,94,none,STF-d6a78473,"Richard Aguirre",nurse,1
4,1,surgery,56,56,74,94,none,STF-bcb3f4fe,"Brent Jordan",nurse,0
4,1,surgery,56,56,74,94,none,STF-f7ad988b,"John Daniel",nurse,1
4,1,surgery,56,56,74,94,none,STF-624c0289,"Victoria Garcia",nurse,1
4,1,surgery,56,56,74,94,none,STF-2aeab02a,"Gerald Hensley",nurse,0
4,1,surgery,56,56,74,94,none,STF-80c670c1,"Connor West",nurse,1
4,1,surgery,56,56,74,94,none,STF-a81bb023,"Donald Wright",nurse,1
4,1,surgery,56,56,74,94,none,STF-3007d318,"Brittany Farmer",nurse,1
4,1,surgery,56,56,74,94,none,STF-13f243f8,"Paula Moreno",nurse,1
4,1,surgery,56,56,74,94,none,STF-7a5180f0,"Fred Smith",nurse,1
4,1,surgery,56,56,74,94,none,STF-15269c02,"Sherry Decker",nurse,1
4,1,surgery,56,56,74,94,none,STF-36b3e876,"Anthony Humphrey",nurse,1
4,1,surgery,56,56,74,94,none,STF-177e5df8,"Angelica Tucker",nurse,1
4,1,surgery,56,56,74,94,none,STF-3d6f6916,"Philip Cannon",nurse,1
4,1,surgery,56,56,74,94,none,STF-00fbd582,"John Pierce",nursing_assistant,0
4,1,surgery,56,56,74,94,none,STF-42844552,"Shane Henderson",nursing_assistant,1
4,1,surgery,56,56,74,94,none,STF-1ded4330,"Joshua Blair",nursing_assistant,0
4,1,surgery,56,56,74,94,none,STF-5d51a8ea,"Eric Carney",nursing_assistant,1
4,1,surgery,56,56,74,94,none,STF-b19d1900,"Jessica Holmes",nursing_assistant,1
5,2,emergency,25,25,93,72,flu,STF-15c07995,"Anthony Rodriguez",doctor,1
5,2,emergency,25,25,93,72,flu,STF-0aaed714,"Rebecca Henderson",doctor,1
5,2,emergency,25,25,93,72,flu,STF-30d44186,"James Ferrell",doctor,1
5,2,emergency,25,25,93,72,flu,STF-46e008d1,"Tricia Valencia",doctor,1
5,2,emergency,25,25,93,72,flu,STF-5ca26577,"Allison Hill",doctor,1
5,2,emergency,25,25,93,72,flu,STF-02ae59ca,"Noah Rhodes",doctor,1
5,2,emergency,25,25,93,72,flu,STF-d8006e7c,"Angie Henderson",doctor,1
5,2,emergency,25,25,93,72,flu,STF-212d8b31,"Daniel Wagner",doctor,1
5,2,emergency,25,25,93,72,flu,STF-107a58e4,"Cristian Santos",doctor,1
5,2,emergency,25,25,93,72,flu,STF-ca932dea,"Connie Lawrence",nurse,1
5,2,emergency,25,25,93,72,flu,STF-39082289,"Abigail Shaffer",nurse,1
5,2,emergency,25,25,93,72,flu,STF-702887af,"Gina Moore",nurse,0
5,2,emergency,25,25,93,72,flu,STF-249f63bb,"Gabrielle Davis",nurse,0
5,2,emergency,25,25,93,72,flu,STF-094f410b,"Ryan Munoz",nurse,1
5,2,emergency,25,25,93,72,flu,STF-d7ab0c23,"Monica Herrera",nurse,1
5,2,emergency,25,25,93,72,flu,STF-e51bdcb4,"Jamie Arnold",nurse,1
5,2,emergency,25,25,93,72,flu,STF-8cabb71f,"Lisa Hensley",nurse,1
5,2,emergency,25,25,93,72,flu,STF-34c0563d,"Michele Williams",nurse,1
5,2,emergency,25,25,93,72,flu,STF-130577e6,"Dylan Miller",nurse,1
5,2,emergency,25,25,93,72,flu,STF-768c9d6f,"Brian Ramirez",nurse,1
5,2,emergency,25,25,93,72,flu,STF-abec8336,"Holly Wood",nurse,1
5,2,emergency,25,25,93,72,flu,STF-6f6535f8,"Derek Zuniga",nurse,1
5,2,emergency,25,25,93,72,flu,STF-b4fb711c,"Lisa Jackson",nurse,1
5,2,emergency,25,25,93,72,flu,STF-434f45a6,"Carla Gray",nurse,1
5,2,emergency,25,25,93,72,flu,STF-db5926dd,"Margaret Hawkins DDS",nurse,1
5,2,emergency,25,25,93,72,flu,STF-99227609,"Patty Perez",nurse,0
5,2,emergency,25,25,93,72,flu,STF-fd4df1f4,"Ethan Adams",nurse,1
5,2,emergency,25,25,93,72,flu,STF-317a74b9,"Tommy Walter",nurse,1
5,2,emergency,25,25,93,72,flu,STF-f2a7bd6f,"Nathan Maldonado",nurse,1
5,2,emergency,25,25,93,72,flu,STF-d7c28217,"Debra Davidson",nurse,1
5,2,emergency,25,25,93,72,flu,STF-2bfe24c1,"Jeffrey Chavez",nurse,1
5,2,emergency,25,25,93,72,flu,STF-3abc4202,"Sherri Baker",nurse,1
5,2,emergency,25,25,93,72,flu,STF-bc33b33b,"Cassandra Gaines",nurse,1
5,2,emergency,25,25,93,72,flu,STF-2c155ebf,"Elizabeth Fowler",nurse,0
5,2,emergency,25,25,93,72,flu,STF-1ad309f8,"Matthew Foster",nursing_assistant,1
5,2,emergency,25,25,93,72,flu,STF-4ed3b149,"Judy Baker",nursing_assistant,1
5,2,emergency,25,25,93,72,flu,STF-a8e146c6,"Justin Baker",nursing_assistant,1
5,2,emergency,25,25,93,72,flu,STF-b9e859d8,"Stephanie Ross",nursing_assistant,1
5,2,emergency,25,25,93,72,flu,STF-bc4c419e,"Zachary Hicks",nursing_assistant,1
5,2,general_medicine,40,40,73,52,none,STF-00b6381d,"Steve Sanchez",doctor,1
5,2,general_medicine,40,40,73,52,none,STF-cb0c3c50,"Lisa Barnes",doctor,0
5,2,general_medicine,40,40,73,52,none,STF-dd7b8861,"Kelly Donovan",doctor,1
5,2,general_medicine,40,40,73,52,none,STF-0b0dfb38,"Mike Allen",doctor,1
5,2,general_medicine,40,40,73,52,none,STF-a1659ed6,"Michael Evans",doctor,1
5,2,general_medicine,40,40,73,52,none,STF-ab59db32,"Paul Jones",doctor,1
5,2,general_medicine,40,40,73,52,none,STF-3bbc468d,"Zachary Ferrell",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-6c412e28,"Daniel Baker",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-d7371c06,"Shirley Suarez",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-d77b1013,"Christopher Bass",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-a94474ff,"Lisa Archer",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-3c9039fc,"Aimee Montoya",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-cacb7290,"Matthew Mcmillan",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-446cb017,"Brian Rodriguez",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-d569a861,"Jessica Callahan",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-48fc5275,"Amber Kidd",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-3ea6bb2e,"Tracy House",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-9dd2c561,"Carol Tucker",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-3014d5f2,"James Brown",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-98cc6508,"William Baker",nurse,0
5,2,general_medicine,40,40,73,52,none,STF-67f5247b,"Jordan Henderson",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-613d0d64,"Whitney Peters",nurse,0
5,2,general_medicine,40,40,73,52,none,STF-a74d38db,"Brittney Phillips",nurse,1
5,2,general_medicine,40,40,73,52,none,STF-b3eabf08,"Lauren Daniels",nursing_assistant,0
5,2,general_medicine,40,40,73,52,none,STF-b5fcdde5,"Amy Silva",nursing_assistant,0
5,2,general_medicine,40,40,73,52,none,STF-9b1ae05a,"Sarah Moore",nursing_assistant,1
5,2,general_medicine,40,40,73,52,none,STF-9a4c0716,"Angela Lopez",nursing_assistant,1
5,2,general_medicine,40,40,73,52,none,STF-3b8145ed,"Megan Young",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-0196d344,"Denise Jacobs",nurse,1
5,2,ICU,22,13,73,88,none,STF-1b299895,"Christina Walters",nurse,1
5,2,ICU,22,13,73,88,none,STF-22fe9443,"John Whitehead",nurse,1
5,2,ICU,22,13,73,88,none,STF-e328da72,"Anna Henderson",nurse,0
5,2,ICU,22,13,73,88,none,STF-1881ede3,"Aaron Wise",nurse,1
5,2,ICU,22,13,73,88,none,STF-1bdb5ff4,"Deborah Figueroa",nurse,1
5,2,ICU,22,13,73,88,none,STF-5fadf416,"Jessica Smith",nurse,1
5,2,ICU,22,13,73,88,none,STF-4993c812,"Stephen Mckee",nurse,1
5,2,ICU,22,13,73,88,none,STF-598bd5c2,"Sandra Aguilar",nurse,1
5,2,ICU,22,13,73,88,none,STF-fdc1ae8e,"Cameron Parker",nurse,1
5,2,ICU,22,13,73,88,none,STF-052894a3,"Richard Rodriguez",nurse,1
5,2,ICU,22,13,73,88,none,STF-e573be71,"Shannon Walker",nurse,1
5,2,ICU,22,13,73,88,none,STF-97ee23c3,"Julia Torres",nurse,1
5,2,ICU,22,13,73,88,none,STF-cf9225db,"Crystal Johnson",nurse,0
5,2,ICU,22,13,73,88,none,STF-abfdc900,"Garrett Lin",nurse,1
5,2,ICU,22,13,73,88,none,STF-836e90d0,"Diana May",nurse,1
5,2,ICU,22,13,73,88,none,STF-05591498,"William Herrera",nurse,1
5,2,ICU,22,13,73,88,none,STF-c479af96,"Rebecca Valencia",nursing_assistant,0
5,2,ICU,22,13,73,88,none,STF-79236218,"Christine Wright",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-55d90e65,"Richard Henson",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-2c8a995d,"Marc Moore",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-251c7770,"Sharon Cherry",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-3fb56209,"Sierra Johnson",nursing_assistant,0
5,2,ICU,22,13,73,88,none,STF-a8c30e00,"Evelyn Galvan",nursing_assistant,0
5,2,ICU,22,13,73,88,none,STF-021fdf9f,"Sharon Cochran",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-4740993e,"Ashley Waller",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-ddd99f9e,"Victor Baker",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-4daae752,"Jeffrey Chandler",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-b00ed3e2,"Larry Dixon",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-e983db1d,"Kenneth Scott",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-6a7114cb,"April Frost",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-9da1bed5,"Michelle Harmon",nursing_assistant,1
5,2,ICU,22,13,73,88,none,STF-669a95d5,"Helen Jones",nursing_assistant,0
5,2,ICU,22,13,73,88,none,STF-302eb752,"Erin Edwards",nursing_assistant,1
5,2,surgery,26,26,81,83,donation,STF-b4b308d8,"Danny Morgan",doctor,1
5,2,surgery,26,26,81,83,donation,STF-df08bf0e,"Crystal Robinson",doctor,1
5,2,surgery,26,26,81,83,donation,STF-51ad7d05,"Mark Perez",doctor,1
5,2,surgery,26,26,81,83,donation,STF-2e7bf9ac,"Shannon Jones",nurse,1
5,2,surgery,26,26,81,83,donation,STF-866434e1,"Michael Lewis",nurse,1
5,2,surgery,26,26,81,83,donation,STF-b8c738af,"Timothy Duncan",nurse,1
5,2,surgery,26,26,81,83,donation,STF-d6a78473,"Richard Aguirre",nurse,1
5,2,surgery,26,26,81,83,donation,STF-bcb3f4fe,"Brent Jordan",nurse,1
5,2,surgery,26,26,81,83,donation,STF-f7ad988b,"John Daniel",nurse,1
5,2,surgery,26,26,81,83,donation,STF-624c0289,"Victoria Garcia",nurse,1
5,2,surgery,26,26,81,83,donation,STF-2aeab02a,"Gerald Hensley",nurse,1
5,2,surgery,26,26,81,83,donation,STF-80c670c1,"Connor West",nurse,0
5,2,surgery,26,26,81,83,donation,STF-a81bb023,"Donald Wright",nurse,1
5,2,surgery,26,26,81,83,donation,STF-3007d318,"Brittany Farmer",nurse,1
5,2,surgery,26,26,81,83,donation,STF-13f243f8,"Paula Moreno",nurse,1
5,2,surgery,26,26,81,83,donation,STF-7a5180f0,"Fred Smith",nurse,1
5,2,surgery,26,26,81,83,donation,STF-15269c02,"Sherry Decker",nurse,0
5,2,surgery,26,26,81,83,donation,STF-36b3e876,"Anthony Humphrey",nurse,1
5,2,surgery,26,26,81,83,donation,STF-177e5df8,"Angelica Tucker",nurse,1
